abuse,text_punct
0,RT TINY LITTLE PritiPatel obviously making an impression you go girl Half of Civil Service stuck in the Dark Ages move in slow motion Priti putting a bomb under them Quaking oh well if thats what it takes borisjohnson boris
0,The HO is clearly disfunctional  Seems that staff are able to withhold support from an SOS and work against without any repercussions Surely in a Dept such as that it needs total commitment and unity  Move staff to other depts 
0,Its not the first time The Conservative government has a track record of suppressing andor gagging reports related to Islam Its almost as if its trying to hide something
0,A friend of mine who worked at the Home Office in  was told to vote remain or face disciplinary action I dont know how anyone would know how they chose to vote but it was an eye opener
0,It really is time got off his backside and showed some support for his main minister
0,Everything is inaccurate in your mind that goes against your racist views
0,If they cant stand the heat
0,Hey this is NOT acceptable It is completely in the public interest to know how and why and by whom this happened
0,so true An assumption from remainers that EU migrant workers can only do low paid work has it right controlling economic migration to help the country and people prosper and ensure diversity in culture and thinking thrives That’s how we grow successfully
0,RT I second that definitely one of the best employers I have worked for Dedicated nurturing and understanding
0,As if Blair’s open door system succeeded
0,Come on you are in charge of the police force in this country ACT NOW
0,So Philip Rutnam had it easy up until now Officials trembling in a meeting probably due to being spineless is doing the right thing that many Home Secs have failed to do and is playing it tough where it matters
0,Change the word as in the headline to if The Lords havent done anything yet they are talking about something that might happen next week not something that has already happened
0,RT How about you stop subsiding your privileged lifestyle with cheap overseas labour and we start paying people here proper wages AND we help level up the economies of the countries these people are from so they can earn decent wages at home rather than making your sandwiches
0,This goes to the heart of the establishment  year restrictions put on the Dunblane massacre That alone would have brought down the government Tony Blair called war on Iraq to deflect from what was just about to hit the news stands
0,RT sentence  years out in  explain that please
0,Agree every effort must be made to discredit the document defining the UK as a global insular pariah
0,RT This lot All looking for work
0,No no thats fine We all know what the problem is The lack of refutation from gvt changes nothing In fact its confirmation of what everyone already knows Gvt cannot be trusted to fix this
0,RT I think shes bloody brilliant and doing what a majority of the people in the country want I stand with 👏🏻👏🏻
0,I bet has already booked her trip to Tel Aviv
0,You have to be lacking in empathy just to ask that after what you said earlier QED
0,
0,RT Disgraceful behaviour from bbcqt regular And check out the ineffectual police personnel No response to violence on film crew
